rgb_name,pano_name,label_name,num_circles,gps_coordinates,cities,country_codes,countries,cluster_id
5998cb1ca20c47685c1c1a265fc5c858_MUL.png,5998cb1ca20c47685c1c1a265fc5c858_PAN.png,5998cb1ca20c47685c1c1a265fc5c858_PAN_mask.png,1,"[[[30.259508919429763], [38.18265221799315]]]",Tubarjal,SA,Saudi Arabia,2
59dc40671966b8975f8e3f9392223432_MUL.png,59dc40671966b8975f8e3f9392223432_PAN.png,59dc40671966b8975f8e3f9392223432_PAN_mask.png,4,"[[[10.43314083761772], [-66.93062629833692]], [[10.433416929508947], [-66.93035842306195]], [[10.43352485244702], [-66.93004195759015]], [[10.433622359088123], [-66.93035121763606]]]",San Antonio de Los Altos,VE,"Venezuela, Bolivarian Republic of",3
59e1c2d6c6fdbb5961910ffc032dff38_MUL.png,59e1c2d6c6fdbb5961910ffc032dff38_PAN.png,59e1c2d6c6fdbb5961910ffc032dff38_PAN_mask.png,1,"[[[21.008188177853267], [105.80389040414427]]]",Thanh Xuan,VN,Viet Nam,3
59f2becb58b7096d4a9c8a1a48fc8740_MUL.png,59f2becb58b7096d4a9c8a1a48fc8740_PAN.png,59f2becb58b7096d4a9c8a1a48fc8740_PAN_mask.png,1,"[[[30.6418389306851], [38.204344989251695]]]",Tubarjal,SA,Saudi Arabia,5
59f62bce85ff999152bdbea830ca875a_MUL.png,59f62bce85ff999152bdbea830ca875a_PAN.png,59f62bce85ff999152bdbea830ca875a_PAN_mask.png,1,"[[[-10.230058540600902], [-48.31221821170869]]]",Palmas,BR,Brazil,6
5a0d0070d23a9843042c9b7736d6287e_MUL.png,5a0d0070d23a9843042c9b7736d6287e_PAN.png,5a0d0070d23a9843042c9b7736d6287e_PAN_mask.png,1,"[[[36.850911449380234], [34.643185706879464]]]",Mercin,TR,Turkey,1
5a17b969b00dcdb75d93bded71473d95_MUL.png,5a17b969b00dcdb75d93bded71473d95_PAN.png,5a17b969b00dcdb75d93bded71473d95_PAN_mask.png,1,"[[[30.455376414416275], [38.273811446885595]]]",Tubarjal,SA,Saudi Arabia,6
5a1aff0127b4414bee0b8c43ddd79289_MUL.png,5a1aff0127b4414bee0b8c43ddd79289_PAN.png,5a1aff0127b4414bee0b8c43ddd79289_PAN_mask.png,1,"[[[30.510730664765543], [38.14617601133626]]]",Tubarjal,SA,Saudi Arabia,2
5a31e27c94782a7666e5d5291259d39b_MUL.png,5a31e27c94782a7666e5d5291259d39b_PAN.png,5a31e27c94782a7666e5d5291259d39b_PAN_mask.png,1,"[[[36.84805603224805], [34.620840898664014]]]",Mercin,TR,Turkey,7
5a3b73ad2ed327e01c2f91124a8ff84d_MUL.png,5a3b73ad2ed327e01c2f91124a8ff84d_PAN.png,5a3b73ad2ed327e01c2f91124a8ff84d_PAN_mask.png,1,"[[[48.99649792563759], [38.23370729597045]]]",Kreminna,UA,Ukraine,7
5a68b88368532748a0afd94bde2919b6_MUL.png,5a68b88368532748a0afd94bde2919b6_PAN.png,5a68b88368532748a0afd94bde2919b6_PAN_mask.png,21,"[[[49.94722061649759], [36.229153674824744]], [[49.947370217643666], [36.229764048872546]], [[49.94752252018036], [36.229310698423106]], [[49.947648293136126], [36.22892425210786]], [[49.947799976116535], [36.22950399879626]], [[49.94805058522868], [36.228691923834035]], [[49.948313477392894], [36.22886426399425]], [[49.94818864125044], [36.22928989279384]], [[49.948587503813584], [36.230208538481854]], [[49.94842105187946], [36.22995219315123]], [[49.94845048423389], [36.22847716493178]], [[49.94856503132275], [36.23056290725107]], [[49.94858573254839], [36.22907529941397]], [[49.94881804042441], [36.22973325100917]], [[49.94895921220343], [36.23034413058628]], [[49.94924591034188], [36.22798250116972]], [[49.94947042801041], [36.22937322981971]], [[49.949542712241964], [36.22780852569745]], [[49.949786582094], [36.22918507363662]], [[49.94983389607858], [36.22763487074802]], [[49.950091916574266], [36.22901497271352]]]",Kharkiv,UA,Ukraine,3
5a821f504c63ae1d05355a18d6706cbe_MUL.png,5a821f504c63ae1d05355a18d6706cbe_PAN.png,5a821f504c63ae1d05355a18d6706cbe_PAN_mask.png,1,"[[[10.081551789038825], [105.71343184271213]]]",Binh Thuy,VN,Viet Nam,3
5aa4234a02c7c7f5d7eb31100994ea6b_MUL.png,5aa4234a02c7c7f5d7eb31100994ea6b_PAN.png,5aa4234a02c7c7f5d7eb31100994ea6b_PAN_mask.png,1,"[[[10.609471750307646], [-66.9897064702022]]]",Maiquetia,VE,"Venezuela, Bolivarian Republic of",2
5ab10f13c3fadd36eacf64d846532f93_MUL.png,5ab10f13c3fadd36eacf64d846532f93_PAN.png,5ab10f13c3fadd36eacf64d846532f93_PAN_mask.png,1,"[[[33.731149280196355], [10.741532490115011]]]",Houmt Souk,TN,Tunisia,1
5ac0071b2c566c641d10de67fb1a99ce_MUL.png,5ac0071b2c566c641d10de67fb1a99ce_PAN.png,5ac0071b2c566c641d10de67fb1a99ce_PAN_mask.png,1,"[[[-23.647451097588768], [-46.62027373149165]]]",Diadema,BR,Brazil,1
5add8392a9032866e6436b8e9b66c65b_MUL.png,5add8392a9032866e6436b8e9b66c65b_PAN.png,5add8392a9032866e6436b8e9b66c65b_PAN_mask.png,3,"[[[49.870587988978045], [24.005419193103133]], [[49.87060108794761], [24.005699008240175]], [[49.87060746769254], [24.00578940504153]]]",L'viv,UA,Ukraine,4
5af6fd28e7fc4dc74bac298e8c158a33_MUL.png,5af6fd28e7fc4dc74bac298e8c158a33_PAN.png,5af6fd28e7fc4dc74bac298e8c158a33_PAN_mask.png,8,"[[[-8.37893990275705], [-35.030550174646415]], [[-8.378941170732979], [-35.02948632238344]], [[-8.378921314927185], [-35.03007725216874]], [[-8.378921109904688], [-35.03093424821203]], [[-8.37892680735993], [-35.0290091998902]], [[-8.378751319071883], [-35.031249991481964]], [[-8.378322507496097], [-35.03124776615446]], [[-8.37793153222721], [-35.03124573728218]]]",Ipojuca,BR,Brazil,4
5afd72e90907b2332db56e88112b900e_MUL.png,5afd72e90907b2332db56e88112b900e_PAN.png,5afd72e90907b2332db56e88112b900e_PAN_mask.png,1,"[[[36.84749161094083], [10.190258944122736]]]",Ariana,TN,Tunisia,1
5b004edbd8ca2ea8ae54f51523834ca0_MUL.png,5b004edbd8ca2ea8ae54f51523834ca0_PAN.png,5b004edbd8ca2ea8ae54f51523834ca0_PAN_mask.png,1,"[[[37.16639610072381], [-101.15330245237342]]]",Hugoton,US,United States,5
5b0c3c058789f5d9449ebd69ee471ae5_MUL.png,5b0c3c058789f5d9449ebd69ee471ae5_PAN.png,5b0c3c058789f5d9449ebd69ee471ae5_PAN_mask.png,1,"[[[30.268179856482984], [38.18537629467054]]]",Tubarjal,SA,Saudi Arabia,2
5b273904ac915d69fd5194f1b328f966_MUL.png,5b273904ac915d69fd5194f1b328f966_PAN.png,5b273904ac915d69fd5194f1b328f966_PAN_mask.png,1,"[[[-8.687698781667038], [116.07043202844422]]]",Jelateng Timur,ID,Indonesia,0
5b29c83eb9e1ea30fab6a87e75f82a9f_MUL.png,5b29c83eb9e1ea30fab6a87e75f82a9f_PAN.png,5b29c83eb9e1ea30fab6a87e75f82a9f_PAN_mask.png,1,"[[[36.77338473707004], [34.5694662850845]]]",Mercin,TR,Turkey,3
5b49b02b71f6ef1c8a942b00bca355c7_MUL.png,5b49b02b71f6ef1c8a942b00bca355c7_PAN.png,5b49b02b71f6ef1c8a942b00bca355c7_PAN_mask.png,1,"[[[10.486894649655977], [-66.89189549112486]]]",Caracas,VE,"Venezuela, Bolivarian Republic of",3
5bc00da7b522e41e930cfdd10f114ed7_MUL.png,5bc00da7b522e41e930cfdd10f114ed7_PAN.png,5bc00da7b522e41e930cfdd10f114ed7_PAN_mask.png,1,"[[[33.84060776694781], [10.84538676354506]]]",Houmt Souk,TN,Tunisia,6
5bc2b2c3fdc8092f4636a9b4a93275a7_MUL.png,5bc2b2c3fdc8092f4636a9b4a93275a7_PAN.png,5bc2b2c3fdc8092f4636a9b4a93275a7_PAN_mask.png,1,"[[[10.180553279078248], [-66.8096860824518]]]",San Francisco de Yare,VE,"Venezuela, Bolivarian Republic of",4
5bc341a0e41f67980c5c6f5254b8a7c2_MUL.png,5bc341a0e41f67980c5c6f5254b8a7c2_PAN.png,5bc341a0e41f67980c5c6f5254b8a7c2_PAN_mask.png,1,"[[[-10.215891998556641], [-48.34518734133625]]]",Palmas,BR,Brazil,6
5bc505ebb95e501a8274a2d1f075feed_MUL.png,5bc505ebb95e501a8274a2d1f075feed_PAN.png,5bc505ebb95e501a8274a2d1f075feed_PAN_mask.png,1,"[[[10.206099774173795], [-64.66462160550313]]]",Lecherias,VE,"Venezuela, Bolivarian Republic of",1
5bd06eca217549572a7c161b573f7ea2_MUL.png,5bd06eca217549572a7c161b573f7ea2_PAN.png,5bd06eca217549572a7c161b573f7ea2_PAN_mask.png,2,"[[[37.12399234671321], [-101.10290150861337]], [[37.123994117825056], [-101.10305032779038]]]",Liberal,US,United States,0
5bf7525363d488f87ccc32e16d42f8be_MUL.png,5bf7525363d488f87ccc32e16d42f8be_PAN.png,5bf7525363d488f87ccc32e16d42f8be_PAN_mask.png,1,"[[[-22.805340454861128], [-43.25423945106486]]]",Duque de Caxias,BR,Brazil,5
5c0434922d5ed1eb98417a3e7ee85bd5_MUL.png,5c0434922d5ed1eb98417a3e7ee85bd5_PAN.png,5c0434922d5ed1eb98417a3e7ee85bd5_PAN_mask.png,12,"[[[36.81804822062249], [34.658897364937964]], [[36.81815306715398], [34.659135059177]], [[36.81823560296738], [34.65871082280718]], [[36.81825799141083], [34.659367150235376]], [[36.818354200832395], [34.65893199770983]], [[36.81847722551542], [34.65915887439497]], [[36.81853154082209], [34.65978786594836]], [[36.818646100650916], [34.659975322921234]], [[36.8187143408377], [34.65960683146239]], [[36.81876066016797], [34.66016278044834]], [[36.81883340640055], [34.65979438594706]], [[36.81895697710636], [34.65998203833434]]]",Mercin,TR,Turkey,3
5c146c32a87ef09bb2d1b9c57e0c0646_MUL.png,5c146c32a87ef09bb2d1b9c57e0c0646_PAN.png,5c146c32a87ef09bb2d1b9c57e0c0646_PAN_mask.png,1,"[[[10.116773447311317], [-64.67638972753048]]]",Barcelona,VE,"Venezuela, Bolivarian Republic of",6
5c17548c2792253d0616c779bc7c69a0_MUL.png,5c17548c2792253d0616c779bc7c69a0_PAN.png,5c17548c2792253d0616c779bc7c69a0_PAN_mask.png,1,"[[[50.01380435518945], [36.2375630801692]]]",Kharkiv,UA,Ukraine,4
5c1db9c5088a8f2061c8961b8770709d_MUL.png,5c1db9c5088a8f2061c8961b8770709d_PAN.png,5c1db9c5088a8f2061c8961b8770709d_PAN_mask.png,1,"[[[30.45142975669583], [38.22865868017031]]]",Tubarjal,SA,Saudi Arabia,2
5c325d77e0ecf6cc6f6e78c3462e0a5c_MUL.png,5c325d77e0ecf6cc6f6e78c3462e0a5c_PAN.png,5c325d77e0ecf6cc6f6e78c3462e0a5c_PAN_mask.png,1,"[[[30.106150991772033], [38.29570578884599]]]",Tubarjal,SA,Saudi Arabia,2
5c34cd8195349cfc27ccf09487b49afd_MUL.png,5c34cd8195349cfc27ccf09487b49afd_PAN.png,5c34cd8195349cfc27ccf09487b49afd_PAN_mask.png,1,"[[[30.633051620865132], [38.13814265831719]]]",Tubarjal,SA,Saudi Arabia,5
5c4d4a9d0e3347458e762f96691f2315_MUL.png,5c4d4a9d0e3347458e762f96691f2315_PAN.png,5c4d4a9d0e3347458e762f96691f2315_PAN_mask.png,1,"[[[49.95265271431703], [36.17373037452703]]]",Pokotylivka,UA,Ukraine,1
5c72c628a16be68eb04f8286aa52f7df_MUL.png,5c72c628a16be68eb04f8286aa52f7df_PAN.png,5c72c628a16be68eb04f8286aa52f7df_PAN_mask.png,1,"[[[36.972269687460695], [35.32962985048211]]]",Seyhan,TR,Turkey,4
5c7a3864661df293c3b7f0a4803322f0_MUL.png,5c7a3864661df293c3b7f0a4803322f0_PAN.png,5c7a3864661df293c3b7f0a4803322f0_PAN_mask.png,1,"[[[30.41358037532596], [38.21707056026958]]]",Tubarjal,SA,Saudi Arabia,2
5c8ddf93c66abbb5219cf693eb579c70_MUL.png,5c8ddf93c66abbb5219cf693eb579c70_PAN.png,5c8ddf93c66abbb5219cf693eb579c70_PAN_mask.png,1,"[[[-8.58068701928512], [116.12566718910695]]]",Mataram,ID,Indonesia,7
5c91da39d0450387d0b79c8e32f8dca7_MUL.png,5c91da39d0450387d0b79c8e32f8dca7_PAN.png,5c91da39d0450387d0b79c8e32f8dca7_PAN_mask.png,1,"[[[-12.899113685917088], [-38.45857521943985]]]",Salvador,BR,Brazil,3
5c9afc2f303066d92961041cc022cd1f_MUL.png,5c9afc2f303066d92961041cc022cd1f_PAN.png,5c9afc2f303066d92961041cc022cd1f_PAN_mask.png,2,"[[[-23.457241917364275], [-46.638800625647264]], [[-23.45702576829699], [-46.6390907586719]]]",Sao Paulo,BR,Brazil,1
5c9f9016389a87f1c063f07325278dd2_MUL.png,5c9f9016389a87f1c063f07325278dd2_PAN.png,5c9f9016389a87f1c063f07325278dd2_PAN_mask.png,2,"[[[-7.9874668661956685], [-34.838783224374545]], [[-7.987457656197609], [-34.83881949260839]]]",Olinda,BR,Brazil,3
5ca9c089a9bad703a28eb6ce4d9ddf7c_MUL.png,5ca9c089a9bad703a28eb6ce4d9ddf7c_PAN.png,5ca9c089a9bad703a28eb6ce4d9ddf7c_PAN_mask.png,1,"[[[-23.513234636950003], [-46.54289100478368]]]",Guarulhos,BR,Brazil,1
5cb880ba4d07276c8551e74100b71836_MUL.png,5cb880ba4d07276c8551e74100b71836_PAN.png,5cb880ba4d07276c8551e74100b71836_PAN_mask.png,3,"[[[36.803239164024355], [34.62358231127989]], [[36.804090935522225], [34.62337686169268]], [[36.804500875350534], [34.62329055642951]]]",Mercin,TR,Turkey,3
5cb8854aa124e935f31ed574416691ed_MUL.png,5cb8854aa124e935f31ed574416691ed_PAN.png,5cb8854aa124e935f31ed574416691ed_PAN_mask.png,3,"[[[49.83975663603435], [23.989186986758156]], [[49.84024219220514], [23.98795323918331]], [[49.84100004428851], [23.989016366622483]]]",L'viv,UA,Ukraine,3
5cb8baa937e64d8b43f2703f9929266a_MUL.png,5cb8baa937e64d8b43f2703f9929266a_PAN.png,5cb8baa937e64d8b43f2703f9929266a_PAN_mask.png,1,"[[[-8.720974271637195], [115.21355975999357]]]",Karyadharma,ID,Indonesia,4
5cbeaf30ace35d2184d6582de1b41fde_MUL.png,5cbeaf30ace35d2184d6582de1b41fde_PAN.png,5cbeaf30ace35d2184d6582de1b41fde_PAN_mask.png,1,"[[[33.86580608413921], [10.863659002891177]]]",Houmt Souk,TN,Tunisia,1
5ce9917dfc77c30f3b2128aa8baa8a5b_MUL.png,5ce9917dfc77c30f3b2128aa8baa8a5b_PAN.png,5ce9917dfc77c30f3b2128aa8baa8a5b_PAN_mask.png,1,"[[[-10.279480799911587], [-48.33219625960414]]]",Palmas,BR,Brazil,0
5cf0c325f615d87bc1ca5d0012170a01_MUL.png,5cf0c325f615d87bc1ca5d0012170a01_PAN.png,5cf0c325f615d87bc1ca5d0012170a01_PAN_mask.png,2,"[[[38.39639121405297], [27.011067894148024]], [[38.396605444732025], [27.009979541165062]]]",Karsiyaka,TR,Turkey,4
5cfe1bf4d365e3c2e781d1e315ee1e2a_MUL.png,5cfe1bf4d365e3c2e781d1e315ee1e2a_PAN.png,5cfe1bf4d365e3c2e781d1e315ee1e2a_PAN_mask.png,9,"[[[-22.97293382827], [-43.21704861085193]], [[-22.971930314408173], [-43.21648892700246]], [[-22.971277328184435], [-43.216534159196335]], [[-22.971262227772126], [-43.21632354942619]], [[-22.97084445445884], [-43.21653067450355]], [[-22.970825162799084], [-43.216324703178856]], [[-22.970621918563435], [-43.2163640328146]], [[-22.970553465783045], [-43.21631452089447]], [[-22.970160102924467], [-43.21680545457997]]]",Rio de Janeiro,BR,Brazil,3
5d09296a9ffbf170ac27e562d5ad1e83_MUL.png,5d09296a9ffbf170ac27e562d5ad1e83_PAN.png,5d09296a9ffbf170ac27e562d5ad1e83_PAN_mask.png,2,"[[[10.153982786459146], [-67.92564168974367]], [[10.153996978570754], [-67.925833315216]]]",Los Guayos,VE,"Venezuela, Bolivarian Republic of",1
5d1550a240f56cd3c7bf476670b8ef7c_MUL.png,5d1550a240f56cd3c7bf476670b8ef7c_PAN.png,5d1550a240f56cd3c7bf476670b8ef7c_PAN_mask.png,1,"[[[-23.60710946439042], [-46.60149219096359]]]",Sao Caetano do Sul,BR,Brazil,3
5d32f551f10816715cb60a1313a4fefa_MUL.png,5d32f551f10816715cb60a1313a4fefa_PAN.png,5d32f551f10816715cb60a1313a4fefa_PAN_mask.png,1,"[[[30.095738848687045], [38.27550165773931]]]",Tubarjal,SA,Saudi Arabia,2
5d4b045ac0d1a7ad4b9b9fb8e681642c_MUL.png,5d4b045ac0d1a7ad4b9b9fb8e681642c_PAN.png,5d4b045ac0d1a7ad4b9b9fb8e681642c_PAN_mask.png,1,"[[[-12.528177794409098], [-38.306613125241924]]]",Mata de Sao Joao,BR,Brazil,3
5d63e1f1724550228fe3b60bf6c31983_MUL.png,5d63e1f1724550228fe3b60bf6c31983_PAN.png,5d63e1f1724550228fe3b60bf6c31983_PAN_mask.png,5,"[[[-8.55571795972748], [116.14795139725074]], [[-8.55568173830541], [116.1477537425802]], [[-8.55560140812724], [116.14783930680613]], [[-8.5555525291418], [116.14798771680653]], [[-8.555507351373866], [116.14778558814669]]]",Dasangeria Selatan,ID,Indonesia,7
5d68fdbc5e608d20d7c52eb115132f02_MUL.png,5d68fdbc5e608d20d7c52eb115132f02_PAN.png,5d68fdbc5e608d20d7c52eb115132f02_PAN_mask.png,8,"[[[30.173835465441435], [38.281502193803746]], [[30.17386412627999], [38.28180255984574]], [[30.173951963178983], [38.28139770235661]], [[30.173995068013536], [38.28186898041042]], [[30.174096100432752], [38.28140702116343]], [[30.174134390687573], [38.28182132925236]], [[30.17420481359333], [38.2815254258977]], [[30.174214698312976], [38.2816860063599]]]",Tubarjal,SA,Saudi Arabia,0
5d8a3dacdbe1c0b24ca2ff4ff4a7eecc_MUL.png,5d8a3dacdbe1c0b24ca2ff4ff4a7eecc_PAN.png,5d8a3dacdbe1c0b24ca2ff4ff4a7eecc_PAN_mask.png,2,"[[[11.685985515243999], [-70.17278041972179]], [[11.686550799486346], [-70.17247065654422]]]",Punto Fijo,VE,"Venezuela, Bolivarian Republic of",1
5d8d2728e631941d9742d43e14b80812_MUL.png,5d8d2728e631941d9742d43e14b80812_PAN.png,5d8d2728e631941d9742d43e14b80812_PAN_mask.png,4,"[[[10.088943823130654], [-67.92235838376575]], [[10.088947972092324], [-67.92224430210688]], [[10.089047324956967], [-67.92220746997346]], [[10.089586510803867], [-67.92255244373577]]]",Tacarigua,VE,"Venezuela, Bolivarian Republic of",1
5d95a8e32e1cb7ef3ed190ef52eebfde_MUL.png,5d95a8e32e1cb7ef3ed190ef52eebfde_PAN.png,5d95a8e32e1cb7ef3ed190ef52eebfde_PAN_mask.png,1,"[[[36.732363228332645], [34.51089228639157]]]",Mezitli,TR,Turkey,3
5db07b178ab45926687296d755a0586f_MUL.png,5db07b178ab45926687296d755a0586f_PAN.png,5db07b178ab45926687296d755a0586f_PAN_mask.png,4,"[[[36.83433450836364], [10.240371972293154]], [[36.83434337155541], [10.238658487685095]], [[36.83452043759399], [10.239809364321538]], [[36.83509809748186], [10.238805062110552]]]",Ariana,TN,Tunisia,3
5dc30582eb9dd33f63c28fe2242ee583_MUL.png,5dc30582eb9dd33f63c28fe2242ee583_PAN.png,5dc30582eb9dd33f63c28fe2242ee583_PAN_mask.png,2,"[[[36.888600509446036], [10.159183358686489]], [[36.88887028658869], [10.159215458583752]]]",Ariana,TN,Tunisia,0
5dc8dc0824efa39420401f891985de5b_MUL.png,5dc8dc0824efa39420401f891985de5b_PAN.png,5dc8dc0824efa39420401f891985de5b_PAN_mask.png,1,"[[[21.05248167192618], [105.78026652219377]]]",Cau Dien,VN,Viet Nam,3
5dcec92c4941ddf0e02499956426ccf4_MUL.png,5dcec92c4941ddf0e02499956426ccf4_PAN.png,5dcec92c4941ddf0e02499956426ccf4_PAN_mask.png,1,"[[[21.061348341904708], [105.77794706144627]]]",Cau Dien,VN,Viet Nam,7
5de783198bbfa14045dfd2bf6e537751_MUL.png,5de783198bbfa14045dfd2bf6e537751_PAN.png,5de783198bbfa14045dfd2bf6e537751_PAN_mask.png,1,"[[[-7.974275181563802], [-34.84729297493925]]]",Olinda,BR,Brazil,3
5de7e94c8bfb6afb32f20c510a51061a_MUL.png,5de7e94c8bfb6afb32f20c510a51061a_PAN.png,5de7e94c8bfb6afb32f20c510a51061a_PAN_mask.png,1,"[[[30.070858628435502], [38.1858223022611]]]",Tubarjal,SA,Saudi Arabia,2
5dff70abe29940b3344550883c8f3dab_MUL.png,5dff70abe29940b3344550883c8f3dab_PAN.png,5dff70abe29940b3344550883c8f3dab_PAN_mask.png,3,"[[[36.83089724878107], [34.61323690300908]], [[36.83107884358044], [34.613095432465165]], [[36.83138109500857], [34.61200655425488]]]",Mercin,TR,Turkey,3
5e08477b4a3ecac507d294ebf5535fd1_MUL.png,5e08477b4a3ecac507d294ebf5535fd1_PAN.png,5e08477b4a3ecac507d294ebf5535fd1_PAN_mask.png,1,"[[[30.0155380505465], [38.13568855208154]]]",Tubarjal,SA,Saudi Arabia,2
5e0e571364a1eb61060e6918cfdd0b1f_MUL.png,5e0e571364a1eb61060e6918cfdd0b1f_PAN.png,5e0e571364a1eb61060e6918cfdd0b1f_PAN_mask.png,1,"[[[-3.776415652988358], [-38.4531292869072]]]",Fortaleza,BR,Brazil,3
5e17e4459e08002c4b5d4ae77598452f_MUL.png,5e17e4459e08002c4b5d4ae77598452f_PAN.png,5e17e4459e08002c4b5d4ae77598452f_PAN_mask.png,1,"[[[10.489004406921833], [-66.86131706297287]]]",Chacao,VE,"Venezuela, Bolivarian Republic of",4
5e1824c030e08b9f760734bcee722e16_MUL.png,5e1824c030e08b9f760734bcee722e16_PAN.png,5e1824c030e08b9f760734bcee722e16_PAN_mask.png,1,"[[[36.851555683890226], [34.62672212989739]]]",Mercin,TR,Turkey,1
5e2f544f8070c7feb14fe21f3b749fbb_MUL.png,5e2f544f8070c7feb14fe21f3b749fbb_PAN.png,5e2f544f8070c7feb14fe21f3b749fbb_PAN_mask.png,1,"[[[29.98888361334909], [38.22416945754175]]]",Tubarjal,SA,Saudi Arabia,2
5e422e539846cb7d35880cc7662b167f_MUL.png,5e422e539846cb7d35880cc7662b167f_PAN.png,5e422e539846cb7d35880cc7662b167f_PAN_mask.png,2,"[[[10.424446306578892], [-66.823102746274]], [[10.424518741512292], [-66.82309931509914]]]",El Hatillo,VE,"Venezuela, Bolivarian Republic of",3
5e444181aca907482800bc0ab3791be5_MUL.png,5e444181aca907482800bc0ab3791be5_PAN.png,5e444181aca907482800bc0ab3791be5_PAN_mask.png,3,"[[[46.3481385141636], [30.668159574882733]], [[46.34815597617942], [30.66840043293884]], [[46.3483907707661], [30.6694534930782]]]",Tayirove,UA,Ukraine,1
5e8033e2fcce9edc0135ca9555b06c03_MUL.png,5e8033e2fcce9edc0135ca9555b06c03_PAN.png,5e8033e2fcce9edc0135ca9555b06c03_PAN_mask.png,3,"[[[-23.548158709682372], [-46.65228073300737]], [[-23.547992895459668], [-46.65235028279306]], [[-23.547749728069256], [-46.65179054141688]]]",Sao Paulo,BR,Brazil,3
5ea3ff5c3428d648c31925d34200421e_MUL.png,5ea3ff5c3428d648c31925d34200421e_PAN.png,5ea3ff5c3428d648c31925d34200421e_PAN_mask.png,3,"[[[-12.99202318860062], [-38.524453294681905]], [[-12.99188337967125], [-38.525069047534174]], [[-12.991779022300722], [-38.52496614403389]]]",Salvador,BR,Brazil,3
5ec45ddaff9c4cd6ee7f593fe232d898_MUL.png,5ec45ddaff9c4cd6ee7f593fe232d898_PAN.png,5ec45ddaff9c4cd6ee7f593fe232d898_PAN_mask.png,1,"[[[37.11924001126054], [-101.09420797845692]]]",Liberal,US,United States,0
5eeb084bfd64f81ee38ca8fbb11a3f19_MUL.png,5eeb084bfd64f81ee38ca8fbb11a3f19_PAN.png,5eeb084bfd64f81ee38ca8fbb11a3f19_PAN_mask.png,4,"[[[-12.992324420106343], [-38.44034070092034]], [[-12.992177487885808], [-38.44040039099583]], [[-12.992012166413422], [-38.44045699790763]], [[-12.99184992212665], [-38.4405198463728]]]",Salvador,BR,Brazil,1
5f18bcb8b07b38e4534b948dc4366aa4_MUL.png,5f18bcb8b07b38e4534b948dc4366aa4_PAN.png,5f18bcb8b07b38e4534b948dc4366aa4_PAN_mask.png,11,"[[[37.047534561410636], [35.301566373021345]], [[37.04766770441794], [35.30167158662207]], [[37.04767646095407], [35.30145260302034]], [[37.04769316651187], [35.30152056864346]], [[37.04770536849705], [35.30158839824406]], [[37.047711802143674], [35.30125690935082]], [[37.04774423204169], [35.30144340674148]], [[37.04775643406981], [35.30151123637797]], [[37.04777698880399], [35.30161304889593]], [[37.04782347403789], [35.30177186244592]]]",Adana,TR,Turkey,4
5f21b0f7926272d3d6099e4fa615f8db_MUL.png,5f21b0f7926272d3d6099e4fa615f8db_PAN.png,5f21b0f7926272d3d6099e4fa615f8db_PAN_mask.png,2,"[[[21.007795709265075], [105.7492020109979]], [[21.008298519042253], [105.74985544231028]]]",Cau Dien,VN,Viet Nam,6
5f34182f445a2a0479f7a73813688d4b_MUL.png,5f34182f445a2a0479f7a73813688d4b_PAN.png,5f34182f445a2a0479f7a73813688d4b_PAN_mask.png,9,"[[[50.52057776177274], [30.623796612597317]], [[50.52076071692085], [30.624156907700446]], [[50.52101489265749], [30.622551979527614]], [[50.52119681144486], [30.622442065049515]], [[50.52146505845662], [30.620688607610834]], [[50.52151615459237], [30.62360838825201]], [[50.52163423325835], [30.622050582441123]], [[50.521761421094695], [30.620310921909056]], [[50.52297257873304], [30.619638618847283]]]",Kiev,UA,Ukraine,6
5f372da52326d122017b0804b0e4e46e_MUL.png,5f372da52326d122017b0804b0e4e46e_PAN.png,5f372da52326d122017b0804b0e4e46e_PAN_mask.png,2,"[[[30.532628022447685], [38.22807509717409]], [[30.53299572443396], [38.227822529857484]]]",Tubarjal,SA,Saudi Arabia,1
5f47874c003772c2e79557734bf9ee25_MUL.png,5f47874c003772c2e79557734bf9ee25_PAN.png,5f47874c003772c2e79557734bf9ee25_PAN_mask.png,1,"[[[49.73056763453579], [24.007215889548178]]]",Solonka,UA,Ukraine,0
5f5d4007f70e9c2fbb93e61859cf3b57_MUL.png,5f5d4007f70e9c2fbb93e61859cf3b57_PAN.png,5f5d4007f70e9c2fbb93e61859cf3b57_PAN_mask.png,1,"[[[10.467385124538582], [-66.96282934996425]]]",Caricuao,VE,"Venezuela, Bolivarian Republic of",0
5f65774b941254f0393ebed032122cbc_MUL.png,5f65774b941254f0393ebed032122cbc_PAN.png,5f65774b941254f0393ebed032122cbc_PAN_mask.png,3,"[[[-23.64862297944069], [-46.64465535124901]], [[-23.648222823051007], [-46.64446463904692]], [[-23.648096195935562], [-46.644518443025476]]]",Diadema,BR,Brazil,3
5f895094a6f2a186f1aa394fe8336757_MUL.png,5f895094a6f2a186f1aa394fe8336757_PAN.png,5f895094a6f2a186f1aa394fe8336757_PAN_mask.png,1,"[[[30.401554818417722], [38.16343210126065]]]",Tubarjal,SA,Saudi Arabia,2
5f89fe2d00e695cdba3c693e88f2f250_MUL.png,5f89fe2d00e695cdba3c693e88f2f250_PAN.png,5f89fe2d00e695cdba3c693e88f2f250_PAN_mask.png,1,"[[[36.88473004497426], [34.52566617482955]]]",Kuzucubelen,TR,Turkey,6
